XData,YData1,YData2,YData3,YData4
0.9011,0.803009766165695,0.305099020187049,NaN,NaN
0.9021,0.806222289053752,0.308274981219733,NaN,NaN
0.9031,0.809428707910783,0.311444999782889,NaN,NaN
0.9041,0.812628417438091,0.314608476337895,NaN,NaN
0.9051,0.81582080974655,0.317764808729636,NaN,NaN
0.9061,0.819005274511353,0.320913392340344,NaN,NaN
0.9071,0.822181199129791,0.324053620246465,NaN,NaN
0.9081,0.825347968881996,0.327184883378496,NaN,NaN
0.9091,0.828504967094599,0.330306570683745,NaN,NaN
0.9101,0.831651575307232,0.333418069291936,NaN,NaN
0.9111,0.834787173441833,0.336518764683618,NaN,NaN
0.9121,0.837911139974659,0.339608040861299,NaN,NaN
0.9131,0.841022852110968,0.342685280523239,NaN,NaN
0.9141,0.844121685962274,0.345749865239833,NaN,NaN
0.9151,0.847207016726127,0.348801175632518,NaN,NaN
0.9161,0.850278218868321,0.35183859155511,NaN,NaN
0.9171,0.853334666307466,0.354861492277523,NaN,NaN
0.9181,0.856375732601835,0.357869256671756,NaN,NaN
0.9191,0.85940079113841,0.36086126340009,NaN,NaN
0.9201,0.862409215324041,0.363836891105404,NaN,NaN
0.9211,0.865400378778623,0.366795518603515,NaN,NaN
0.9221,0.868373655530213,0.369736525077465,NaN,NaN
0.9231,0.871328420211986,0.372659290273648,NaN,NaN
0.9241,0.874264048260943,0.375563194699705,NaN,NaN
0.9251,0.877179916118267,0.378447619824064,NaN,NaN
0.9261,0.880075401431241,0.381311948277052,NaN,NaN
0.9271,0.882949883256609,0.384155564053464,NaN,NaN
0.9281,0.8858027422653,0.386977852716491,NaN,NaN
0.9291,0.888633360948399,0.389778201602906,NaN,NaN
0.9301,0.891441123824256,0.392556000029401,NaN,NaN
0.9311,0.894225417646634,0.395310639499961,NaN,NaN
0.9321,0.896985631613787,0.398041513914183,NaN,NaN
0.9331,0.899721157578346,0.400748019776407,NaN,NaN
0.9341,0.902431390257921,0.40342955640557,NaN,NaN
0.9351,0.90511572744628,0.406085526145651,NaN,NaN
0.9361,0.907773570225015,0.408715334576602,NaN,NaN
0.9371,0.910404323175563,0.411318390725649,NaN,NaN
0.9381,0.913007394591469,0.413894107278841,NaN,NaN
0.9391,0.915582196690775,0.416441900792732,NaN,NaN
0.9401,0.918128145828412,0.418961191906077,NaN,NaN
0.9411,0.920644662708477,0.421451405551424,NaN,NaN
0.9421,0.923131172596273,0.423911971166466,NaN,NaN
0.9431,0.925587105529993,0.426342322905063,NaN,NaN
0.9441,0.928011896531914,0.42874189984777,NaN,NaN
0.9451,0.930404985819,0.431110146211785,NaN,NaN
0.9461,0.932765819012763,0.433446511560173,NaN,NaN
0.9471,0.935093847348283,0.435750451010245,NaN,NaN
0.9481,0.937388527882243,0.438021425440977,NaN,NaN
0.9491,0.939649323699873,0.440258901699325,NaN,NaN
0.9501,0.941875704120658,0.442462352805344,NaN,NaN
0.9511,0.944067144902707,0.444631258155946,NaN,NaN
0.9521,0.946223128445638,0.44676510372721,NaN,NaN
0.9531,0.948343143991875,0.448863382275099,NaN,NaN
0.9541,0.950426687826216,0.450925593534459,NaN,NaN
0.9551,0.952473263473559,0.452951244416196,NaN,NaN
0.9561,0.954482381894663,0.454939849202482,NaN,NaN
0.9571,0.956453561679811,0.456890929739892,NaN,NaN
0.9581,0.958386329240271,0.458804015630336,NaN,NaN
0.9591,0.960280218997422,0.460678644419667,NaN,NaN
0.9601,0.962134773569423,0.462514361783855,NaN,NaN
0.9611,0.963949543955324,0.464310721712595,NaN,NaN
0.9621,0.965724089716479,0.466067286690244,NaN,NaN
0.9631,0.967457979155159,0.467783627873961,NaN,NaN
0.9641,0.969150789490251,0.469459325268946,NaN,NaN
0.9651,0.97080210702992,0.471093967900649,NaN,NaN
0.9661,0.972411527341131,0.472687153983856,NaN,NaN
0.9671,0.973978655415915,0.474238491088531,NaN,NaN
0.9681,0.975503105834278,0.475747596302301,NaN,NaN
0.9691,0.976984502923638,0.477214096389494,NaN,NaN
0.9701,0.978422480914688,0.478637627946609,NaN,NaN
0.9711,0.979816684093592,0.480017837554123,NaN,NaN
0.9721,0.981166766950393,0.481354381924538,NaN,NaN
0.9731,0.982472394323556,0.482646928046559,NaN,NaN
0.9741,0.983733241540541,0.48389515332532,NaN,NaN
0.9751,0.984948994554309,0.485098745718556,NaN,NaN
0.9761,0.986119350075674,0.48625740386863,NaN,NaN
0.9771,0.987244015701416,0.487370837230335,NaN,NaN
0.9781,0.988322710038062,0.488438766194373,NaN,NaN
0.9791,0.989355162821257,0.489460922206438,NaN,NaN
0.9801,0.99034111503064,0.49043704788182,NaN,NaN
0.9811,0.991280319000157,0.491366897115444,NaN,NaN
0.9821,0.992172538523723,0.492250235187289,NaN,NaN
0.9831,0.99301754895617,0.493086838863093,NaN,NaN
0.9841,0.993815137309418,0.493876496490293,NaN,NaN
0.9851,0.994565102343785,0.494619008089122,NaN,NaN
0.9861,0.995267254654397,0.495314185438812,NaN,NaN
0.9871,0.995921416752618,0.49596185215884,NaN,NaN
0.9881,0.996527423142464,0.496561843785152,NaN,NaN
0.9891,0.99708512039193,0.497114007841333,NaN,NaN
0.9901,0.997594367199197,0.497618203904652,NaN,NaN
0.9911,0.998055034453662,0.498074303666956,NaN,NaN
0.9921,0.99846700529176,0.498482190990357,NaN,NaN
0.9931,0.998830175147526,0.49884176195768,NaN,NaN
0.9941,0.99914445179788,0.499152924917641,NaN,NaN
0.9951,0.999409755402584,0.499415600524712,NaN,NaN
0.9961,0.999626018538861,0.499629721773663,NaN,NaN
0.9971,0.999793186230642,0.499795234028736,NaN,NaN
0.9981,0.999911215972423,0.49991209504745,NaN,NaN
0.9991,0.99998007774772,0.499980274999014,NaN,NaN
